--------------------------------------------------------------------------------
| pred                                                             | frequency |
| <http://dbpedia.org/property/placeofburialLabel>                 | 1         |
| <http://dbpedia.org/property/politicalViews>                     | 1         |
| <http://dbpedia.org/property/politics>                           | 1         |
| <http://dbpedia.org/property/preceded>                           | 1         |
| <http://dbpedia.org/property/presenter>                          | 1         |
| <http://dbpedia.org/property/prowins>                            | 1         |
| <http://dbpedia.org/property/pseudonym>                          | 1         |
| <http://dbpedia.org/property/q>                                  | 1         |
| <http://dbpedia.org/property/reason>                             | 1         |
| <http://dbpedia.org/property/recorded>                           | 1         |
| <http://dbpedia.org/property/regent>                             | 1         |
| <http://dbpedia.org/property/relatives>                          | 1         |
| <http://dbpedia.org/property/released>                           | 1         |
| <http://dbpedia.org/property/resides>                            | 1         |
| <http://dbpedia.org/property/restingPlace>                       | 1         |
| <http://dbpedia.org/property/rev>                                | 1         |
| <http://dbpedia.org/property/rev2score>                          | 1         |
| <http://dbpedia.org/property/ribbon>                             | 1         |
| <http://dbpedia.org/property/role>                               | 1         |
| <http://dbpedia.org/property/rollcall>                           | 1         |
| <http://dbpedia.org/property/rose>                               | 1         |
| <http://dbpedia.org/property/runs>                               | 1         |
| <http://dbpedia.org/property/runtime>                            | 1         |
| <http://dbpedia.org/property/s>                                  | 1         |
| <http://dbpedia.org/property/salary>                             | 1         |
| <http://dbpedia.org/property/schoolTradition>                    | 1         |
| <http://dbpedia.org/property/sentence>                           | 1         |
| <http://dbpedia.org/property/serviceyears>                       | 1         |
| <http://dbpedia.org/property/show>                               | 1         |
| <http://dbpedia.org/property/showMedals>                         | 1         |
| <http://dbpedia.org/property/showName>                           | 1         |
| <http://dbpedia.org/property/shows>                              | 1         |
| <http://dbpedia.org/property/simpchinesename>                    | 1         |
| <http://dbpedia.org/property/source>                             | 1         |
| <http://dbpedia.org/property/species>                            | 1         |
| <http://dbpedia.org/property/spouse(s)_>                         | 1         |
| <http://dbpedia.org/property/starring>                           | 1         |
| <http://dbpedia.org/property/state>                              | 1         |
| <http://dbpedia.org/property/station>                            | 1         |
| <http://dbpedia.org/property/status>                             | 1         |
| <http://dbpedia.org/property/style>                              | 1         |
| <http://dbpedia.org/property/subject>                            | 1         |
| <http://dbpedia.org/property/subjectName>                        | 1         |
| <http://dbpedia.org/property/subscription>                       | 1         |
| <http://dbpedia.org/property/succeeded>                          | 1         |
| <http://dbpedia.org/property/succession>                         | 1         |
| <http://dbpedia.org/property/supporters>                         | 1         |
| <http://dbpedia.org/property/syndicates>                         | 1         |
| <http://dbpedia.org/property/t>                                  | 1         |
| <http://dbpedia.org/property/television>                         | 1         |
| <http://dbpedia.org/property/tenfor>                             | 1         |
| <http://dbpedia.org/property/tenure>                             | 1         |
| <http://dbpedia.org/property/term>                               | 1         |
| <http://dbpedia.org/property/thisAlbum>                          | 1         |
| <http://dbpedia.org/property/timeslot>                           | 1         |
| <http://dbpedia.org/property/totalCirculation>                   | 1         |
| <http://dbpedia.org/property/totalgoals>                         | 1         |
| <http://dbpedia.org/property/tour>                               | 1         |
